Transaction_ID,Amount,Time,Location,Device,Transaction_Count,Merchant_Category,Account_Age_Days,Class
TXN004651,667.6,11:12,Pune,Known,4,Travel,136,0
TXN004652,5100.18,06:38,Delhi,Known,3,Shopping,369,0
TXN004653,2817.84,12:42,Noida,Known,6,Shopping,575,0
TXN004654,1124.48,06:05,Pune,New,8,Fuel,603,0
TXN004655,2097.1,11:41,Mumbai,New,8,Fuel,640,0
TXN004656,1648.35,08:48,Delhi,Known,2,Food,1454,0
TXN004657,723.84,21:05,Delhi,Known,5,Food,641,0
TXN004658,1938.29,17:52,Noida,Known,4,Bills,10,0
TXN004659,937.75,04:31,Noida,Known,3,Shopping,547,0
TXN004660,667.38,22:36,Pune,Known,2,Food,579,0
TXN004661,327.55,15:03,Mumbai,Known,3,Travel,10,0
TXN004662,1235.22,08:36,Jhansi,Known,3,Entertainment,674,0
TXN004663,3264.5,12:27,Delhi,Known,4,Travel,444,0
TXN004664,867.96,04:22,Jaipur,Known,2,Travel,634,0
TXN004665,25394.45,01:46,Kanpur,Known,5,Bills,762,0
TXN004666,4561.98,10:14,Noida,Known,7,Food,606,0
TXN004667,7080.42,18:03,Mumbai,Known,5,Travel,614,0
TXN004668,4148.69,08:29,Delhi,Known,3,Shopping,443,0
TXN004669,12594.94,09:44,Delhi,Known,1,Fuel,896,0
TXN004670,787.76,23:08,Pune,Known,4,Travel,490,0
TXN004671,122.34,23:59,Delhi,Known,1,Bills,926,0
TXN004672,1126.77,11:40,Pune,Known,4,Travel,197,0
TXN004673,3234.64,01:56,Mumbai,Known,7,Travel,482,0
TXN004674,2110.4,16:28,Kanpur,Known,7,Electronics,861,0
TXN004675,2403.76,17:07,Mumbai,Known,1,Food,187,0
TXN004676,7204.76,21:10,Delhi,Known,4,Electronics,424,0
TXN004677,2688.4,22:30,Kanpur,Known,2,Food,890,0
TXN004678,4164.7,15:35,Lucknow,Known,5,Travel,341,0
TXN004679,671.16,02:44,Lucknow,Known,3,Shopping,1166,0
TXN004680,569.85,05:47,Jhansi,Known,4,Food,668,0
TXN004681,9802.19,17:45,Mumbai,Known,3,Bills,534,0
TXN004682,2001.17,14:35,Kanpur,Known,3,Shopping,908,0
TXN004683,935.57,10:01,Jhansi,Known,2,Fuel,692,0
TXN004684,937.37,09:31,Delhi,Known,4,Fuel,678,0
TXN004685,910.47,17:49,Lucknow,Known,3,Electronics,584,0
TXN004686,855.03,10:50,Delhi,Known,3,Food,601,0
TXN004687,467.89,03:50,Delhi,Known,1,Bills,224,0
TXN004688,372.45,23:00,Delhi,Known,4,Shopping,935,0
TXN004689,1466.73,08:26,Jhansi,Known,2,Shopping,411,0
TXN004690,965.81,06:37,Delhi,Known,4,Fuel,1077,0
TXN004691,5756.35,01:14,Pune,Known,7,Bills,271,0
TXN004692,2448.6,11:24,Noida,Known,5,Bills,1155,0
TXN004693,2378.26,23:05,Delhi,Known,4,Bills,341,0
TXN004694,824.9,03:11,Kanpur,Known,5,Food,973,0
TXN004695,1585.19,05:00,Delhi,Known,3,Bills,492,0
TXN004696,2629.62,04:58,Delhi,Known,7,Shopping,739,0
TXN004697,3818.25,02:51,Jaipur,Known,4,Shopping,416,0
TXN004698,1631.01,14:24,Lucknow,Known,7,Shopping,334,0
TXN004699,5589.37,07:00,Delhi,Known,4,Food,513,0
TXN004700,1815.16,18:20,Pune,Known,2,Travel,933,0
TXN004701,4138.26,09:26,Jaipur,Known,4,Travel,933,0
TXN004702,1076.21,15:10,Kanpur,Known,8,Fuel,889,0
TXN004703,268.36,02:39,Noida,New,5,Food,762,0
TXN004704,2385.87,07:59,Pune,Known,2,Electronics,1529,0
TXN004705,3855.02,09:50,Noida,Known,5,Travel,322,0
TXN004706,3293.34,01:51,Kanpur,Known,2,Shopping,612,0
TXN004707,2804.1,10:49,Pune,Known,3,Shopping,10,0
TXN004708,1248.28,11:04,Kanpur,Known,4,Food,838,0
TXN004709,771.59,09:33,Mumbai,Known,5,Shopping,295,0
TXN004710,3212.67,12:33,Delhi,Known,9,Travel,648,0
TXN004711,2816.67,19:06,Lucknow,New,5,Food,360,0
TXN004712,998.84,18:08,Delhi,Known,5,Bills,597,0
TXN004713,5770.06,00:33,Delhi,Known,5,Fuel,725,0
TXN004714,712.32,15:42,Kanpur,Known,6,Food,369,0
TXN004715,975.39,21:12,Jaipur,Known,7,Food,795,0
TXN004716,10034.54,20:29,Delhi,Known,5,Food,486,0
TXN004717,4480.78,07:04,Mumbai,Known,8,Bills,393,0
TXN004718,1236.0,18:06,Pune,Known,5,Shopping,934,0
TXN004719,2434.0,19:34,Lucknow,Known,5,Entertainment,756,0
TXN004720,2117.67,08:33,Noida,Known,3,Entertainment,10,0
TXN004721,100.75,20:45,Kanpur,Known,3,Shopping,528,0
TXN004722,694.88,15:54,Jhansi,Known,3,Entertainment,254,0
TXN004723,1706.42,18:11,Delhi,Known,6,Shopping,1218,0
TXN004724,1237.81,17:20,Lucknow,Known,4,Shopping,358,0
TXN004725,2333.21,18:51,Jhansi,Known,6,Entertainment,402,0
TXN004726,5892.87,22:03,Delhi,Known,11,Travel,684,0
TXN004727,1284.25,20:49,Mumbai,Known,3,Fuel,872,0
TXN004728,592.89,10:56,Lucknow,New,5,Shopping,383,0
TXN004729,2531.67,13:05,Noida,Known,5,Travel,730,0
TXN004730,1277.41,15:08,Kanpur,Known,6,Bills,777,0
TXN004731,1527.94,20:41,Noida,Known,2,Food,10,0
TXN004732,1325.02,09:28,Noida,Known,5,Entertainment,858,0
TXN004733,18948.34,07:59,Delhi,New,1,Bills,456,0
TXN004734,171.19,17:32,Jaipur,Known,2,Shopping,189,0
TXN004735,1197.26,22:39,Pune,Known,3,Fuel,1411,0
TXN004736,1793.04,21:14,Mumbai,Known,6,Food,307,0
TXN004737,792.62,03:19,Kanpur,New,3,Bills,979,0
TXN004738,4630.22,22:10,Mumbai,New,6,Bills,861,0
TXN004739,4227.91,18:08,Jaipur,Known,4,Food,10,0
TXN004740,1711.97,03:06,Lucknow,Known,3,Shopping,356,0
TXN004741,1354.7,00:53,Lucknow,Known,3,Fuel,212,0
TXN004742,1600.37,04:04,Jaipur,Known,3,Fuel,1039,0
TXN004743,1612.46,22:30,Jhansi,Known,2,Food,991,0
TXN004744,1657.81,18:30,Delhi,Known,3,Electronics,1324,0
TXN004745,1477.55,13:03,Jhansi,Known,1,Electronics,261,0
TXN004746,2346.34,15:50,Pune,Known,5,Fuel,1642,1
TXN004747,3969.58,09:30,Mumbai,Known,6,Shopping,1052,0
TXN004748,494.61,21:07,Kanpur,Known,3,Shopping,1352,0
TXN004749,597.26,03:07,Jhansi,New,7,Food,730,0
TXN004750,287.03,07:42,Kanpur,Known,3,Entertainment,553,0
TXN004751,4470.52,04:37,Jaipur,New,3,Food,318,0
TXN004752,2341.11,20:24,Kanpur,Known,4,Electronics,1194,0
TXN004753,3059.7,12:24,Jhansi,Known,8,Food,618,0
TXN004754,401.24,16:02,Pune,Known,5,Food,623,0
TXN004755,11728.04,22:01,Delhi,Known,8,Fuel,1141,0
TXN004756,949.8,04:32,Delhi,New,2,Food,1014,0
TXN004757,2147.71,23:21,Jaipur,Known,6,Travel,589,0
TXN004758,4414.48,03:15,Noida,Known,1,Fuel,734,0
TXN004759,638.56,18:22,Lucknow,Known,1,Entertainment,796,0
TXN004760,1014.25,16:36,Delhi,Known,3,Electronics,706,0
TXN004761,2172.58,19:17,Delhi,Known,4,Food,1169,0
TXN004762,36166.5,03:20,Delhi,Known,2,Electronics,898,0
TXN004763,2469.38,23:16,Lucknow,Known,4,Food,549,0
TXN004764,9722.72,19:39,Kanpur,Known,2,Electronics,1219,0
TXN004765,6383.67,02:03,Delhi,Known,7,Electronics,425,0
TXN004766,2649.04,13:55,Jhansi,Known,2,Electronics,640,0
TXN004767,637.07,19:33,Jaipur,Known,6,Bills,586,0
TXN004768,5476.84,11:14,Jaipur,Known,1,Shopping,518,0
TXN004769,373.35,09:45,Pune,Known,4,Bills,552,0
TXN004770,9666.88,06:56,Lucknow,Known,3,Bills,1084,0
TXN004771,2220.63,12:03,Kanpur,Known,5,Shopping,712,0
TXN004772,111.36,23:12,Kanpur,Known,3,Shopping,1402,0
TXN004773,1258.92,14:08,Delhi,New,2,Food,473,0
TXN004774,3576.67,17:04,Pune,Known,6,Bills,438,0
TXN004775,1403.42,18:44,Noida,Known,4,Fuel,143,0
TXN004776,3813.48,18:11,Jhansi,Known,3,Food,142,0
TXN004777,737.32,09:23,Mumbai,Known,5,Food,367,0
TXN004778,456.81,18:48,Delhi,Known,4,Bills,350,0
TXN004779,1669.91,07:36,Pune,Known,3,Food,448,0
TXN004780,1860.66,14:40,Delhi,Known,4,Bills,753,0
TXN004781,1248.55,07:05,Delhi,Known,4,Shopping,349,0
TXN004782,6530.23,22:58,Jhansi,Known,4,Electronics,1383,0
TXN004783,737.17,17:04,Noida,Known,3,Food,646,0
TXN004784,2500.8,14:42,Delhi,Known,4,Shopping,1028,0
TXN004785,1933.16,10:38,Mumbai,Known,5,Travel,322,0
TXN004786,351.07,12:24,Pune,Known,6,Bills,525,0
TXN004787,450.59,18:50,Jaipur,Known,6,Travel,816,0
TXN004788,1822.65,06:53,Kanpur,Known,4,Food,864,0
TXN004789,14411.79,19:04,Pune,Known,4,Travel,1060,0
TXN004790,3306.93,06:57,Mumbai,Known,5,Food,143,0
TXN004791,294.01,03:14,Noida,Known,7,Electronics,1793,0
TXN004792,68.68,17:47,Kanpur,Known,5,Shopping,1361,0
TXN004793,3886.44,17:49,Pune,New,4,Bills,784,0
TXN004794,1627.04,08:33,Noida,New,2,Bills,835,0
TXN004795,5966.23,15:51,Mumbai,Known,4,Fuel,781,0
TXN004796,713.93,17:49,Delhi,Known,4,Shopping,289,0
TXN004797,2600.0,18:31,Pune,Known,8,Bills,119,0
TXN004798,4376.59,22:10,Delhi,Known,2,Shopping,210,0
TXN004799,1125.19,20:26,Noida,Known,3,Shopping,157,0
TXN004800,1150.73,10:54,Kanpur,Known,3,Food,1399,0
TXN004801,1848.39,05:12,Delhi,New,3,Bills,487,0
TXN004802,3182.28,02:59,Noida,Known,8,Food,1156,0
TXN004803,1773.11,13:10,Kanpur,Known,9,Entertainment,590,0
TXN004804,5005.23,15:39,Pune,Known,4,Fuel,640,0
TXN004805,1108.22,16:38,Mumbai,Known,2,Bills,593,0
TXN004806,446.18,00:11,Delhi,Known,4,Electronics,449,0
TXN004807,14348.0,16:28,Delhi,Known,2,Shopping,1427,0
TXN004808,954.01,18:08,Mumbai,Known,4,Electronics,748,0
TXN004809,990.96,17:21,Jhansi,New,5,Bills,1281,0
TXN004810,1679.83,12:57,Lucknow,Known,4,Electronics,790,0
TXN004811,1931.56,00:03,Delhi,Known,4,Shopping,1289,0
TXN004812,1199.34,11:52,Jaipur,New,5,Travel,733,0
TXN004813,1767.35,15:40,Delhi,Known,2,Food,581,0
TXN004814,1726.4,13:44,Lucknow,Known,3,Fuel,76,0
TXN004815,2162.68,13:16,Pune,New,2,Fuel,1006,0
TXN004816,151.44,12:56,Jhansi,Known,3,Shopping,1339,0
TXN004817,12970.88,13:15,Mumbai,Known,4,Food,1113,0
TXN004818,1542.08,07:30,Jaipur,Known,4,Bills,516,0
TXN004819,3311.63,14:02,Kanpur,Known,4,Shopping,1030,0
TXN004820,423.49,06:53,Delhi,Known,3,Travel,250,0
TXN004821,1097.72,11:42,Delhi,Known,5,Travel,271,0
TXN004822,888.57,09:09,Jaipur,Known,2,Travel,405,0
TXN004823,8423.26,17:39,Mumbai,Known,4,Food,411,0
TXN004824,973.05,21:10,Pune,Known,7,Electronics,944,0
TXN004825,3989.92,15:26,Delhi,Known,5,Bills,1044,0
TXN004826,909.23,03:30,Delhi,Known,3,Fuel,525,0
TXN004827,1119.11,16:55,Pune,Known,3,Electronics,1366,0
TXN004828,1390.91,07:19,Jaipur,Known,4,Food,483,0
TXN004829,6929.75,01:00,Delhi,Known,5,Travel,1189,0
TXN004830,247.45,04:25,Delhi,New,5,Travel,545,0
TXN004831,452.19,23:55,Noida,Known,4,Bills,704,0
TXN004832,232.96,10:47,Kanpur,Known,5,Bills,728,0
TXN004833,574.59,04:03,Lucknow,Known,4,Shopping,1051,0
TXN004834,767.67,03:03,Mumbai,Known,6,Fuel,615,0
TXN004835,330.41,15:45,Jaipur,Known,1,Travel,10,0
TXN004836,832.71,18:43,Delhi,Known,2,Shopping,1022,0
TXN004837,217.04,08:33,Mumbai,Known,3,Shopping,696,0
TXN004838,618.1,02:05,Mumbai,New,3,Fuel,1430,0
TXN004839,6348.56,08:16,Delhi,Known,5,Fuel,156,0
TXN004840,2749.87,15:50,Kanpur,Known,3,Fuel,612,0
TXN004841,2191.59,02:08,Lucknow,Known,3,Shopping,22,0
TXN004842,628.05,06:12,Jhansi,Known,1,Electronics,742,0
TXN004843,358.76,00:27,Lucknow,Known,3,Food,742,0
TXN004844,544.26,11:44,Delhi,Known,5,Fuel,1288,0
TXN004845,1720.16,04:49,Pune,Known,6,Shopping,903,0
TXN004846,4478.88,04:35,Kanpur,Known,3,Shopping,486,0
TXN004847,4642.59,02:29,Mumbai,Known,3,Shopping,737,0
TXN004848,3490.1,17:23,Delhi,Known,4,Food,1112,0
TXN004849,829.74,11:02,Jhansi,Known,3,Electronics,10,0
TXN004850,1847.0,22:16,Pune,Known,2,Travel,927,0
TXN004851,1284.51,09:12,Jhansi,Known,5,Food,399,0
TXN004852,1457.23,05:03,Pune,Known,2,Shopping,546,0
TXN004853,15283.46,04:44,Delhi,Known,4,Entertainment,707,0
TXN004854,283.0,22:21,Jaipur,Known,3,Electronics,62,0
TXN004855,1406.88,14:30,Mumbai,Known,1,Shopping,66,0
TXN004856,6424.53,07:12,Mumbai,Known,5,Travel,973,0
TXN004857,386.2,15:35,Kanpur,Known,3,Shopping,521,0
TXN004858,915.63,13:08,Delhi,Known,6,Food,683,0
TXN004859,1032.82,02:40,Lucknow,Known,5,Bills,794,0
TXN004860,1423.8,16:44,Mumbai,Known,5,Bills,177,0
TXN004861,336.9,02:18,Noida,Known,3,Fuel,387,0
TXN004862,3363.01,04:12,Noida,Known,3,Shopping,323,0
TXN004863,3623.31,17:46,Jhansi,Known,1,Travel,10,0
TXN004864,3069.7,10:13,Lucknow,Known,6,Electronics,616,0
TXN004865,721.73,05:10,Mumbai,Known,4,Fuel,630,0
TXN004866,1971.16,01:20,Pune,Known,3,Fuel,899,0
TXN004867,700.03,14:57,Kanpur,Known,3,Shopping,847,0
TXN004868,1269.42,16:27,Kanpur,Known,6,Bills,10,0
TXN004869,17269.26,04:15,Delhi,Known,5,Fuel,10,0
TXN004870,1990.26,09:30,Mumbai,New,3,Fuel,438,0
TXN004871,517.31,08:20,Lucknow,Known,5,Fuel,787,0
TXN004872,2175.24,21:39,Noida,Known,2,Bills,482,0
TXN004873,435.35,18:26,Pune,Known,7,Travel,371,0
TXN004874,511.11,06:35,Jaipur,Known,8,Travel,1252,0
TXN004875,603.27,12:26,Lucknow,Known,6,Food,941,0
TXN004876,1128.92,22:28,Lucknow,Known,2,Travel,996,0
TXN004877,4814.36,08:26,Noida,Known,5,Entertainment,845,0
TXN004878,3303.9,03:23,Mumbai,Known,4,Shopping,234,0
TXN004879,3117.19,07:57,Kanpur,Known,6,Shopping,1007,0
TXN004880,567.74,14:15,Noida,Known,2,Travel,1759,0
TXN004881,1019.6,23:48,Mumbai,Known,6,Shopping,955,0
TXN004882,2395.01,07:42,Mumbai,New,1,Food,657,0
TXN004883,930.58,01:31,Lucknow,Known,4,Entertainment,54,0
TXN004884,1343.8,04:19,Kanpur,Known,2,Food,381,0
TXN004885,2861.12,09:29,Mumbai,Known,3,Shopping,991,0
TXN004886,1248.04,02:50,Mumbai,Known,2,Fuel,971,0
TXN004887,2282.22,00:10,Delhi,Known,8,Bills,265,0
TXN004888,9584.54,15:35,Pune,New,2,Food,902,0
TXN004889,1502.81,19:45,Pune,Known,4,Shopping,294,0
TXN004890,6209.57,05:38,Jaipur,Known,6,Bills,1063,0
TXN004891,3238.55,12:08,Pune,Known,4,Food,955,0
TXN004892,385.65,13:30,Delhi,Known,6,Food,1111,0
TXN004893,565.83,16:10,Delhi,Known,4,Food,493,0
TXN004894,750.14,23:55,Kanpur,Known,6,Bills,1004,0
TXN004895,733.6,21:21,Kanpur,Known,5,Bills,748,0
TXN004896,1637.19,07:25,Noida,Known,4,Electronics,866,0
TXN004897,3432.07,23:51,Mumbai,Known,2,Entertainment,727,0
TXN004898,6724.13,00:25,Jaipur,Known,3,Food,336,0
TXN004899,2487.73,23:11,Mumbai,Known,5,Food,837,0
TXN004900,1127.3,03:53,Kanpur,Known,3,Electronics,890,0
TXN004901,202.19,02:38,Pune,Known,4,Bills,236,0
TXN004902,1938.48,02:36,Kanpur,Known,5,Food,939,0
TXN004903,1849.37,02:04,Noida,Known,4,Shopping,917,0
TXN004904,2181.17,11:26,Noida,Known,4,Food,416,0
TXN004905,16433.78,15:27,Pune,Known,7,Fuel,811,0
TXN004906,6622.1,17:15,Pune,Known,4,Shopping,441,0
TXN004907,4104.57,00:33,Lucknow,Known,3,Travel,946,0
TXN004908,655.48,07:14,Lucknow,Known,6,Food,327,0
TXN004909,1050.37,03:28,Pune,New,2,Electronics,1255,1
TXN004910,1629.38,03:48,Kanpur,Known,6,Food,1233,0
TXN004911,797.41,17:44,Jhansi,Known,3,Entertainment,1043,0
TXN004912,3044.31,15:16,Lucknow,Known,5,Fuel,1518,0
TXN004913,2618.34,05:12,Mumbai,Known,5,Travel,1299,0
TXN004914,574.11,07:00,Lucknow,Known,4,Shopping,1093,0
TXN004915,6324.58,22:20,Jaipur,Known,3,Food,1356,0
TXN004916,2004.13,13:01,Mumbai,Known,3,Shopping,647,0
TXN004917,292.95,05:07,Mumbai,Known,3,Food,467,0
TXN004918,1705.53,22:58,Delhi,Known,2,Electronics,1111,0
TXN004919,2418.27,04:51,Kanpur,Known,2,Food,654,0
TXN004920,4998.9,06:33,Mumbai,Known,3,Travel,1087,0
TXN004921,1262.93,16:46,Noida,Known,4,Bills,376,0
TXN004922,4293.58,12:29,Delhi,Known,3,Shopping,423,0
TXN004923,2190.84,01:36,Mumbai,Known,3,Food,87,0
TXN004924,452.48,19:55,Delhi,Known,2,Travel,232,0
TXN004925,407.33,05:04,Delhi,Known,4,Entertainment,844,0
TXN004926,5850.19,16:21,Pune,New,3,Entertainment,107,0
TXN004927,6319.06,08:07,Jaipur,Known,4,Shopping,284,0
TXN004928,2526.52,18:47,Noida,Known,5,Electronics,363,0
TXN004929,8656.23,21:49,Pune,Known,2,Shopping,528,0
TXN004930,5458.79,18:43,Delhi,Known,2,Entertainment,736,0
TXN004931,3689.89,22:36,Pune,Known,9,Food,1523,0
TXN004932,691.36,12:28,Kanpur,Known,5,Travel,1033,0
TXN004933,11087.15,01:01,Noida,Known,6,Electronics,452,0
TXN004934,3161.05,12:46,Jhansi,Known,4,Food,709,0
TXN004935,1200.4,11:53,Lucknow,Known,3,Electronics,474,0
TXN004936,892.35,17:57,Mumbai,Known,3,Travel,1071,0
TXN004937,2357.05,05:20,Delhi,Known,5,Shopping,936,0
TXN004938,311.35,16:12,Lucknow,Known,3,Food,472,0
TXN004939,3752.58,10:39,Kanpur,New,2,Electronics,861,0
TXN004940,661.36,16:01,Jaipur,Known,5,Entertainment,890,0
TXN004941,2656.28,10:03,Delhi,Known,3,Entertainment,722,0
TXN004942,1040.9,09:49,Jhansi,Known,8,Shopping,864,0
TXN004943,1363.63,05:57,Kanpur,Known,2,Bills,942,0
TXN004944,813.05,19:24,Delhi,Known,4,Bills,1594,0
TXN004945,1519.67,01:30,Mumbai,Known,4,Entertainment,1203,0
TXN004946,13087.21,05:32,Lucknow,Known,5,Fuel,296,0
TXN004947,7706.77,10:08,Kanpur,Known,3,Shopping,805,0
TXN004948,2611.67,03:13,Mumbai,New,7,Entertainment,1593,0
TXN004949,1752.82,22:17,Delhi,Known,6,Shopping,853,0
TXN004950,4367.53,08:50,Mumbai,Known,5,Food,1474,0
TXN004951,5895.89,05:26,Pune,New,1,Electronics,1801,0
TXN004952,753.13,06:43,Pune,Known,5,Entertainment,309,0
TXN004953,1659.43,04:11,Mumbai,Known,5,Fuel,670,0
TXN004954,265.73,15:57,Jhansi,Known,2,Travel,730,0
TXN004955,5853.52,11:53,Jaipur,Known,2,Shopping,152,0
TXN004956,15737.75,05:28,Delhi,Known,4,Fuel,1284,0
TXN004957,1957.9,20:13,Delhi,Known,4,Food,844,0
TXN004958,193.31,15:58,Delhi,Known,2,Food,10,0
TXN004959,3411.4,09:48,Delhi,Known,2,Bills,835,0
TXN004960,696.63,12:30,Pune,Known,3,Electronics,369,0
TXN004961,896.97,15:16,Pune,Known,6,Bills,690,0
TXN004962,3475.34,03:37,Kanpur,Known,5,Food,10,0
TXN004963,2351.54,19:22,Mumbai,Known,2,Fuel,622,0
TXN004964,1078.18,06:40,Pune,Known,4,Food,1053,0
TXN004965,910.01,00:49,Mumbai,New,2,Food,523,0
TXN004966,2054.26,12:29,Delhi,Known,3,Food,10,0
TXN004967,1170.99,21:02,Delhi,Known,8,Food,675,0
TXN004968,561.63,17:33,Pune,Known,4,Entertainment,615,0
TXN004969,1269.46,07:51,Noida,Known,4,Fuel,1358,0
TXN004970,2571.16,09:13,Jhansi,Known,3,Entertainment,885,0
TXN004971,1492.99,14:57,Noida,Known,4,Food,603,0
TXN004972,408.04,05:21,Delhi,Known,6,Bills,195,0
TXN004973,5085.05,19:41,Lucknow,Known,6,Food,681,0
TXN004974,101.47,07:42,Pune,Known,2,Food,1513,0
TXN004975,1126.49,05:10,Jaipur,Known,3,Bills,859,0
TXN004976,938.55,02:02,Kanpur,Known,5,Food,976,0
TXN004977,2103.02,16:56,Delhi,Known,3,Bills,10,0
TXN004978,3246.35,00:42,Jaipur,Known,6,Entertainment,1085,0
TXN004979,5876.08,19:37,Lucknow,Known,5,Food,739,0
TXN004980,851.94,23:18,Mumbai,Known,5,Entertainment,709,0
TXN004981,3332.42,02:06,Delhi,Known,6,Travel,772,0
TXN004982,2210.89,02:16,Delhi,Known,2,Travel,784,0
TXN004983,298.4,22:32,Jhansi,New,4,Bills,591,0
TXN004984,13241.47,02:41,Jhansi,Known,3,Fuel,492,0
TXN004985,397.35,09:19,Mumbai,Known,4,Entertainment,110,0
TXN004986,2796.19,20:12,Delhi,Known,5,Entertainment,544,0
TXN004987,2710.8,03:14,Kanpur,Known,6,Shopping,1167,0
TXN004988,2404.17,15:57,Lucknow,Known,6,Fuel,465,0
TXN004989,1070.88,09:37,Mumbai,New,5,Shopping,1034,0
TXN004990,4290.49,10:59,Mumbai,Known,7,Food,250,0
TXN004991,349.73,22:00,Pune,Known,5,Shopping,131,0
TXN004992,1679.79,15:27,Jaipur,Known,3,Food,519,0
TXN004993,995.73,07:27,Lucknow,Known,3,Travel,1088,0
TXN004994,883.93,22:24,Noida,Known,5,Food,82,0
TXN004995,2823.48,13:23,Pune,New,5,Food,1445,0
TXN004996,5579.72,02:04,Delhi,Known,6,Entertainment,1597,0
TXN004997,1255.29,09:01,Jaipur,Known,2,Entertainment,997,0
TXN004998,4085.74,05:46,Kanpur,New,2,Travel,474,0
TXN004999,1896.51,15:26,Kanpur,Known,4,Entertainment,500,0
TXN005000,704.98,20:09,Kanpur,Known,5,Electronics,410,0
TXN005001,1372.92,00:20,Mumbai,Known,4,Electronics,410,0
TXN005002,1314.33,18:55,Pune,Known,3,Electronics,608,0
TXN005003,866.14,21:28,Noida,Known,3,Food,10,0
TXN005004,2822.7,23:59,Delhi,Known,4,Shopping,846,0
TXN005005,2302.89,15:09,Kanpur,New,6,Travel,224,0
TXN005006,338.78,07:07,Jaipur,Known,3,Electronics,338,0
TXN005007,317.81,03:33,Pune,New,3,Electronics,380,1
TXN005008,2811.46,22:40,Jhansi,Known,3,Shopping,851,0
TXN005009,764.71,09:58,Mumbai,Known,2,Fuel,1164,0
TXN005010,2471.76,08:27,Lucknow,Known,5,Entertainment,273,0
TXN005011,4086.81,17:12,Delhi,Known,6,Bills,1205,0
TXN005012,473.92,17:32,Pune,Known,4,Shopping,227,0
TXN005013,408.88,19:18,Noida,Known,5,Shopping,394,0
TXN005014,10443.08,21:10,Jaipur,New,5,Bills,1076,0
TXN005015,2603.71,21:05,Delhi,Known,5,Food,10,0
TXN005016,1159.03,04:43,Jaipur,Known,7,Food,468,0
TXN005017,675.13,04:38,Jaipur,Known,2,Shopping,310,0
TXN005018,1053.19,04:09,Noida,Known,4,Travel,507,0
TXN005019,515.66,15:33,Pune,Known,5,Food,411,0
TXN005020,4551.1,13:53,Lucknow,Known,3,Food,10,0
TXN005021,796.28,20:49,Mumbai,Known,5,Shopping,955,0
TXN005022,5674.59,20:27,Delhi,Known,5,Travel,845,0
TXN005023,1181.9,19:03,Delhi,Known,5,Fuel,1075,0
TXN005024,601.86,01:38,Delhi,Known,3,Entertainment,528,0
TXN005025,1150.47,16:30,Noida,Known,4,Food,660,0
TXN005026,114.45,20:55,Mumbai,Known,3,Fuel,1074,0
TXN005027,1585.63,23:33,Delhi,Known,3,Shopping,794,0
TXN005028,1505.55,08:44,Delhi,New,6,Travel,1080,0
TXN005029,4279.2,18:31,Noida,Known,4,Shopping,1050,0
TXN005030,248.37,09:32,Jaipur,Known,5,Electronics,718,0
TXN005031,6096.69,03:19,Lucknow,Known,4,Electronics,740,0
TXN005032,4260.63,08:24,Noida,Known,5,Entertainment,671,0
TXN005033,6702.18,06:17,Jaipur,Known,5,Shopping,740,0
TXN005034,1703.06,21:27,Noida,Known,6,Bills,470,0
TXN005035,5219.38,04:57,Noida,Known,6,Fuel,843,0
TXN005036,384.04,03:20,Jhansi,Known,4,Travel,777,0
TXN005037,3805.65,13:27,Jaipur,Known,5,Fuel,446,0
TXN005038,800.97,13:56,Mumbai,Known,3,Shopping,862,0
TXN005039,317.85,13:09,Pune,Known,5,Fuel,1217,0
TXN005040,552.91,03:15,Lucknow,Known,4,Food,703,0
TXN005041,1810.48,11:29,Delhi,Known,1,Bills,729,0
TXN005042,757.5,22:24,Noida,Known,2,Shopping,777,0
TXN005043,2671.56,02:20,Pune,Known,1,Entertainment,10,0
TXN005044,269.59,19:46,Pune,Known,5,Electronics,547,0
TXN005045,192.88,03:29,Jaipur,Known,4,Entertainment,1672,0
TXN005046,7604.91,05:21,Noida,Known,4,Shopping,717,0
TXN005047,4649.58,21:28,Kanpur,Known,4,Shopping,323,0
TXN005048,598.11,07:53,Jaipur,Known,3,Bills,683,0
TXN005049,1794.34,12:59,Mumbai,Known,2,Bills,463,0
TXN005050,5250.22,09:14,Delhi,Known,3,Electronics,771,0
TXN005051,2795.32,14:02,Lucknow,Known,3,Food,776,0
TXN005052,2103.12,09:01,Jhansi,Known,4,Shopping,673,0
TXN005053,5684.25,10:26,Noida,Known,3,Bills,1074,0
TXN005054,835.72,19:37,Pune,New,2,Electronics,191,1
TXN005055,1859.9,13:03,Delhi,Known,6,Fuel,838,0
TXN005056,1766.58,13:30,Pune,Known,5,Shopping,1138,0
TXN005057,1351.73,19:23,Jhansi,Known,4,Food,583,0
TXN005058,1195.41,10:55,Jaipur,Known,6,Fuel,1041,0
TXN005059,1943.13,19:36,Lucknow,New,3,Shopping,603,0
TXN005060,1866.22,17:25,Jhansi,Known,4,Electronics,241,0
TXN005061,598.66,21:35,Noida,New,3,Entertainment,10,0
TXN005062,4177.33,10:08,Kanpur,Known,2,Shopping,466,0
TXN005063,645.7,13:28,Delhi,Known,4,Shopping,567,0
TXN005064,1431.38,03:19,Delhi,Known,6,Food,1621,0
TXN005065,1320.15,02:10,Delhi,New,2,Food,719,0
TXN005066,2621.63,02:23,Kanpur,Known,4,Shopping,463,0
